57.63;Position (-0.03765097, -0.3305224, -0.6736863), Orientation(0.2915452, 0.754641, -0.5858636, 0.04777174);1.105962;0, 0, 0, 1;0, 0, 0, 1;0.5930935, 0.2736678, 0.2099436, 0.7275093;0.2637097, -0.126275, 0.08405647, 0.9525998;-0.08249219, -0.0560872, 0.1588013, 0.9822584;0.07969696, 0.05208139, 0.09664578, 0.990755;0.01863376, -0.1248283, 0.1791158, 0.9756988;-0.02589275, -0.006906957, 0.01136732, 0.9995763;-0.01605738, -0.02714541, -0.07180692, 0.9969198;-0.0160418, -0.06435881, 0.1657623, 0.9839327;-0.01124852, -0.004343478, 0.001170788, 0.9999267;-0.04893414, 0.001843435, 0.05485126, 0.9972931;-0.05001017, -0.09016789, 0.007627043, 0.9946409;-0.03724294, 0.002665473, 0.1672159, 0.9852131;-0.02060693, 0.02909634, 0.3462323, 0.937471;-0.207036, -0.1403428, 0.0183118, 0.9680417;0.08422941, 0.2101152, 0.002741106, 0.9740377;-0.08054312, -0.01400719, 0.5491739, 0.8316999;0.002243283, 0.04323155, 0.4634422, 0.8850691;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;True;False;0;;Position (-0.0617812, 0.03782462, -0.2223054), Orientation(-0.01293448, 0.2855298, 0.05218514, 0.9568607);1.105962;0, 0, 0, 1;0, 0, 0, 1;0.3753869, 0.4245841, -0.007778856, 0.8238644;0.2602303, 0.02433088, 0.125678, 0.9570231;-0.08270377, -0.0769617, -0.08406223, 0.9900357;0.08350593, 0.06501573, -0.05827406, 0.9926752;0.03068309, -0.01885559, 0.04328144, 0.9984136;-0.02585241, -0.007116061, 0.003292944, 0.999635;-0.016056, -0.02714872, -0.072034, 0.9969034;-0.009066326, -0.05146559, 0.05183575, 0.9972874;-0.01122823, -0.004378874, -0.001978267, 0.9999254;-0.03431955, -0.004611839, -0.09300701, 0.9950631;-0.05315936, -0.1231034, 0.04981349, 0.9897162;-0.03363252, -0.00278984, 0.00567602, 0.9994143;-0.003477462, 0.02917945, -0.02502854, 0.9992548;-0.207036, -0.1403428, 0.0183118, 0.9680417;0.09111304, 0.00407137, 0.02812923, 0.9954349;-0.03761665, -0.04293772, -0.01328605, 0.9982809;0.0006447434, 0.04917067, -0.02401883, 0.9985014;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;True;False;0;
57.64;Position (-0.03522405, -0.3267512, -0.6593842), Orientation(0.3101654, 0.7283874, -0.6099554, 0.0346954);1.105962;0, 0, 0, 1;0, 0, 0, 1;0.5872039, 0.2791175, 0.2032886, 0.7320921;0.263676, -0.1485844, 0.0776406, 0.9499313;-0.08254304, -0.05652446, 0.1541739, 0.9829659;0.07974346, 0.05221372, 0.09514508, 0.9908896;0.0196521, -0.1155227, 0.1822206, 0.9762501;-0.02587781, -0.00698549, 0.008336998, 0.999606;-0.01605695, -0.02714645, -0.07187808, 0.9969147;-0.015485, -0.05507428, 0.1768968, 0.9825653;-0.0112389, -0.004360287, -0.000324216, 0.9999273;-0.04662889, 0.0007953678, 0.0308643, 0.998435;-0.05215907, -0.08704636, 0.03360407, 0.9942701;-0.03702557, 0.002291696, 0.1562224, 0.9870251;-0.02003385, 0.02917201, 0.3335608, 0.9420642;-0.207036, -0.1403428, 0.0183118, 0.9680417;0.07746454, 0.2026389, -0.04541745, 0.9751276;-0.07997847, -0.0146126, 0.5401086, 0.8376591;0.002239203, 0.04326666, 0.4621121, 0.8857626;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;True;False;0;;Position (-0.0617812, 0.03782462, -0.2223054), Orientation(-0.01293448, 0.2855298, 0.05218514, 0.9568607);1.105962;0, 0, 0, 1;0, 0, 0, 1;0.3753869, 0.4245841, -0.007778856, 0.8238644;0.2602303, 0.02433088, 0.125678, 0.9570231;-0.08270377, -0.0769617, -0.08406223, 0.9900357;0.08350593, 0.06501573, -0.05827406, 0.9926752;0.03068309, -0.01885559, 0.04328144, 0.9984136;-0.02585241, -0.007116061, 0.003292944, 0.999635;-0.016056, -0.02714872, -0.072034, 0.9969034;-0.009066326, -0.05146559, 0.05183575, 0.9972874;-0.01122823, -0.004378874, -0.001978267, 0.9999254;-0.03431955, -0.004611839, -0.09300701, 0.9950631;-0.05315936, -0.1231034, 0.04981349, 0.9897162;-0.03363252, -0.00278984, 0.00567602, 0.9994143;-0.003477462, 0.02917945, -0.02502854, 0.9992548;-0.207036, -0.1403428, 0.0183118, 0.9680417;0.09111304, 0.00407137, 0.02812923, 0.9954349;-0.03761665, -0.04293772, -0.01328605, 0.9982809;0.0006447434, 0.04917067, -0.02401883, 0.9985014;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;True;False;0;
57.65;Position (-0.03427217, -0.3252832, -0.6538034), Orientation(0.3172923, 0.7178116, -0.6190308, 0.02954727);1.105962;0, 0, 0, 1;0, 0, 0, 1;0.5853499, 0.2808111, 0.2012059, 0.7335031;0.2636216, -0.1575773, 0.07503574, 0.9487059;-0.08256124, -0.05668448, 0.1524762, 0.98322;0.07976126, 0.05226449, 0.09456883, 0.9909407;0.02002969, -0.1121336, 0.1834136, 0.9764141;-0.02587303, -0.007010321, 0.007378256, 0.9996135;-0.01605681, -0.02714679, -0.07190162, 0.996913;-0.01517372, -0.05134144, 0.1807982, 0.982062;-0.01123614, -0.004365105, -0.0007528354, 0.9999271;-0.04568776, 0.0003708726, 0.02114683, 0.9987319;-0.05283609, -0.08590416, 0.04210842, 0.9940099;-0.03691676, 0.00210741, 0.1507982, 0.9878728;-0.01979938, 0.02920131, 0.3283821, 0.9438858;-0.207036, -0.1403428, 0.0183118, 0.9680417;0.07505871, 0.2002212, -0.06373584, 0.97479;-0.07974102, -0.01486372, 0.5363222, 0.8401066;0.002237568, 0.04328067, 0.4615801, 0.8860394;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;True;False;0;;Position (-0.0617812, 0.03782462, -0.2223054), Orientation(-0.01293448, 0.2855298, 0.05218514, 0.9568607);1.105962;0, 0, 0, 1;0, 0, 0, 1;0.3753869, 0.4245841, -0.007778856, 0.8238644;0.2602303, 0.02433088, 0.125678, 0.9570231;-0.08270377, -0.0769617, -0.08406223, 0.9900357;0.08350593, 0.06501573, -0.05827406, 0.9926752;0.03068309, -0.01885559, 0.04328144, 0.9984136;-0.02585241, -0.007116061, 0.003292944, 0.999635;-0.016056, -0.02714872, -0.072034, 0.9969034;-0.009066326, -0.05146559, 0.05183575, 0.9972874;-0.01122823, -0.004378874, -0.001978267, 0.9999254;-0.03431955, -0.004611839, -0.09300701, 0.9950631;-0.05315936, -0.1231034, 0.04981349, 0.9897162;-0.03363252, -0.00278984, 0.00567602, 0.9994143;-0.003477462, 0.02917945, -0.02502854, 0.9992548;-0.207036, -0.1403428, 0.0183118, 0.9680417;0.09111304, 0.00407137, 0.02812923, 0.9954349;-0.03761665, -0.04293772, -0.01328605, 0.9982809;0.0006447434, 0.04917067, -0.02401883, 0.9985014;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;True;False;0;
57.66;Position (-0.03090429, -0.3201987, -0.6343422), Orientation(0.3415626, 0.6796714, -0.6490417, 0.01126546);1.105962;0, 0, 0, 1;0, 0, 0, 1;0.5815697, 0.2842329, 0.1969771, 0.7363345;0.2632742, -0.1872144, 0.06637445, 0.9440508;-0.08261641, -0.05718273, 0.1471757, 0.9839939;0.07982305, 0.05244124, 0.09256095, 0.9911159;0.02126303, -0.1013462, 0.1874049, 0.9768092;-0.02586387, -0.007057567, 0.00555346, 0.9996251;-0.0160565, -0.02714753, -0.07195207, 0.9969094;-0.01379397, -0.03848, 0.192056, 0.9805323;-0.01123187, -0.004372554, -0.001415797, 0.9999264;-0.0422614, -0.00115854, -0.01387421, 0.9990096;-0.05447873, -0.08239879, 0.06369385, 0.9930688;-0.03639472, 0.001247288, 0.1254462, 0.9914318;-0.01896426, 0.02929799, 0.3099635, 0.9501078;-0.207036, -0.1403428, 0.0183118, 0.9680417;0.06769501, 0.1947258, -0.1217287, 0.9709178;-0.07886381, -0.01577425, 0.5224614, 0.8488615;0.002231498, 0.04333253, 0.4596036, 0.8870637;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;True;False;0;;Position (-0.0617812, 0.03782462, -0.2223054), Orientation(-0.01293448, 0.2855298, 0.05218514, 0.9568607);1.105962;0, 0, 0, 1;0, 0, 0, 1;0.3753869, 0.4245841, -0.007778856, 0.8238644;0.2602303, 0.02433088, 0.125678, 0.9570231;-0.08270377, -0.0769617, -0.08406223, 0.9900357;0.08350593, 0.06501573, -0.05827406, 0.9926752;0.03068309, -0.01885559, 0.04328144, 0.9984136;-0.02585241, -0.007116061, 0.003292944, 0.999635;-0.016056, -0.02714872, -0.072034, 0.9969034;-0.009066326, -0.05146559, 0.05183575, 0.9972874;-0.01122823, -0.004378874, -0.001978267, 0.9999254;-0.03431955, -0.004611839, -0.09300701, 0.9950631;-0.05315936, -0.1231034, 0.04981349, 0.9897162;-0.03363252, -0.00278984, 0.00567602, 0.9994143;-0.003477462, 0.02917945, -0.02502854, 0.9992548;-0.207036, -0.1403428, 0.0183118, 0.9680417;0.09111304, 0.00407137, 0.02812923, 0.9954349;-0.03761665, -0.04293772, -0.01328605, 0.9982809;0.0006447434, 0.04917067, -0.02401883, 0.9985014;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;True;False;0;
57.67;Position (-0.02849024, -0.3166018, -0.6205159), Orientation(0.3581774, 0.6513205, -0.6689448, -0.001870647);1.105962;0, 0, 0, 1;0, 0, 0, 1;0.5796714, 0.2859353, 0.1948623, 0.7377336;0.2628938, -0.2071514, 0.06048103, 0.9403814;-0.0826521, -0.05751621, 0.1436159, 0.9844974;0.07986706, 0.05256751, 0.09112483, 0.9912387;0.02220095, -0.0935872, 0.1901875, 0.9770248;-0.02585975, -0.007078699, 0.004736998, 0.9996294;-0.01605635, -0.02714789, -0.07197689, 0.9969076;-0.01263985, -0.02951956, 0.1993018, 0.9794119;-0.01123023, -0.004375392, -0.001668336, 0.999926;-0.03976075, -0.002259359, -0.03909089, 0.9984418;-0.05540646, -0.08004295, 0.07675586, 0.9922862;-0.03596848, 0.000571975, 0.1055007, 0.9937683;-0.01836737, 0.02935985, 0.2968237, 0.9543042;-0.207036, -0.1403428, 0.0183118, 0.9680417;0.06335119, 0.1913835, -0.1585551, 0.9665503;-0.0782223, -0.01642392, 0.5124449, 0.8549923;0.002227042, 0.04337042, 0.4581531, 0.8878118;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;True;False;0;;Position (-0.0617812, 0.03782462, -0.2223054), Orientation(-0.01293448, 0.2855298, 0.05218514, 0.9568607);1.105962;0, 0, 0, 1;0, 0, 0, 1;0.3753869, 0.4245841, -0.007778856, 0.8238644;0.2602303, 0.02433088, 0.125678, 0.9570231;-0.08270377, -0.0769617, -0.08406223, 0.9900357;0.08350593, 0.06501573, -0.05827406, 0.9926752;0.03068309, -0.01885559, 0.04328144, 0.9984136;-0.02585241, -0.007116061, 0.003292944, 0.999635;-0.016056, -0.02714872, -0.072034, 0.9969034;-0.009066326, -0.05146559, 0.05183575, 0.9972874;-0.01122823, -0.004378874, -0.001978267, 0.9999254;-0.03431955, -0.004611839, -0.09300701, 0.9950631;-0.05315936, -0.1231034, 0.04981349, 0.9897162;-0.03363252, -0.00278984, 0.00567602, 0.9994143;-0.003477462, 0.02917945, -0.02502854, 0.9992548;-0.207036, -0.1403428, 0.0183118, 0.9680417;0.09111304, 0.00407137, 0.02812923, 0.9954349;-0.03761665, -0.04293772, -0.01328605, 0.9982809;0.0006447434, 0.04917067, -0.02401883, 0.9985014;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;True;False;0;
57.68;Position (-0.02586629, -0.3183105, -0.6180186), Orientation(0.3666883, 0.6481434, -0.6674049, 0.004555479);1.105962;0, 0, 0, 1;0, 0, 0, 1;0.5652794, 0.2985144, 0.1790131, 0.7478655;0.2621679, -0.2347915, 0.05222004, 0.9345663;-0.08278482, -0.05885021, 0.1292759, 0.986393;0.08002561, 0.05302564, 0.08590225, 0.9916678;0.02414124, -0.08180911, 0.1854217, 0.9789501;-0.02585658, -0.007094846, 0.004112979, 0.9996321;-0.01606691, -0.02712251, -0.07023781, 0.997032;-0.01139857, -0.02139174, 0.2016951, 0.9791483;-0.0112292, -0.0043772, -0.001829215, 0.9999257;-0.04137368, -0.001550787, -0.02285853, 0.998881;-0.05688084, -0.06679522, 0.1062497, 0.9904616;-0.03620618, 0.0009457577, 0.1165449, 0.9925249;-0.01751349, 0.0294381, 0.2780621, 0.9599522;-0.207036, -0.1403428, 0.0183118, 0.9680417;0.06939698, 0.1670202, -0.1537294, 0.9714195;-0.0758808, -0.01868981, 0.4766662, 0.8756039;0.002197428, 0.04361797, 0.4485341, 0.892698;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;True;False;0;;Position (-0.05960073, 0.03799166, -0.2190067), Orientation(-0.02158508, 0.2637318, 0.05283231, 0.9629063);1.105962;0, 0, 0, 1;0, 0, 0, 1;0.3753869, 0.4245841, -0.007778856, 0.8238644;0.2602303, 0.02433088, 0.125678, 0.9570231;-0.08270377, -0.0769617, -0.08406223, 0.9900357;0.08350593, 0.06501573, -0.05827406, 0.9926752;0.03068309, -0.01885559, 0.04328144, 0.9984136;-0.02585241, -0.007116061, 0.003292944, 0.999635;-0.016056, -0.02714872, -0.072034, 0.9969034;-0.009066326, -0.05146559, 0.05183575, 0.9972874;-0.01122823, -0.004378874, -0.001978267, 0.9999254;-0.03431955, -0.004611839, -0.09300701, 0.9950631;-0.05315936, -0.1231034, 0.04981349, 0.9897162;-0.03363252, -0.00278984, 0.00567602, 0.9994143;-0.003477462, 0.02917945, -0.02502854, 0.9992548;-0.207036, -0.1403428, 0.0183118, 0.9680417;0.09111304, 0.00407137, 0.02812923, 0.9954349;-0.03761665, -0.04293772, -0.01328605, 0.9982809;0.0006447434, 0.04917067, -0.02401883, 0.9985014;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;True;False;0;
57.69;Position (-0.0231494, -0.3196548, -0.6145097), Orientation(0.3762102, 0.642567, -0.6674492, 0.009228587);1.105962;0, 0, 0, 1;0, 0, 0, 1;0.553968, 0.3080146, 0.1667726, 0.7552704;0.261681, -0.2496472, 0.04773583, 0.9310857;-0.08290149, -0.06018964, 0.1147135, 0.9881019;0.08017801, 0.05347074, 0.08080987, 0.9920595;0.02602159, -0.06916269, 0.1817567, 0.9805631;-0.02585482, -0.007103803, 0.003766765, 0.9996334;-0.01607674, -0.02709869, -0.06861112, 0.9971458;-0.01001669, -0.0126066, 0.2049919, 0.9786313;-0.01122871, -0.004378045, -0.001904509, 0.9999256;-0.04133533, -0.001567696, -0.02324586, 0.9988737;-0.05745915, -0.05461222, 0.1311595, 0.9881869;-0.03611308, 0.0007985287, 0.112196, 0.9930294;-0.01662519, 0.02950698, 0.2585872, 0.965394;-0.207036, -0.1403428, 0.0183118, 0.9680417;0.07188012, 0.1482859, -0.1706892, 0.9714473;-0.07356316, -0.02078871, 0.4423188, 0.8935941;0.002171001, 0.04383285, 0.4399757, 0.8969367;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;True;False;0;;Position (-0.05960073, 0.03799166, -0.2190067), Orientation(-0.02158508, 0.2637318, 0.05283231, 0.9629063);1.105962;0, 0, 0, 1;0, 0, 0, 1;0.3753869, 0.4245841, -0.007778856, 0.8238644;0.2602303, 0.02433088, 0.125678, 0.9570231;-0.08270377, -0.0769617, -0.08406223, 0.9900357;0.08350593, 0.06501573, -0.05827406, 0.9926752;0.03068309, -0.01885559, 0.04328144, 0.9984136;-0.02585241, -0.007116061, 0.003292944, 0.999635;-0.016056, -0.02714872, -0.072034, 0.9969034;-0.009066326, -0.05146559, 0.05183575, 0.9972874;-0.01122823, -0.004378874, -0.001978267, 0.9999254;-0.03431955, -0.004611839, -0.09300701, 0.9950631;-0.05315936, -0.1231034, 0.04981349, 0.9897162;-0.03363252, -0.00278984, 0.00567602, 0.9994143;-0.003477462, 0.02917945, -0.02502854, 0.9992548;-0.207036, -0.1403428, 0.0183118, 0.9680417;0.09111304, 0.00407137, 0.02812923, 0.9954349;-0.03761665, -0.04293772, -0.01328605, 0.9982809;0.0006447434, 0.04917067, -0.02401883, 0.9985014;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;True;False;0;
57.7;Position (-0.02032842, -0.3207261, -0.6101617), Orientation(0.3866053, 0.6350025, -0.6686928, 0.01257627);1.105962;0, 0, 0, 1;0, 0, 0, 1;0.544189, 0.3159716, 0.1563337, 0.7613016;0.2613907, -0.2576358, 0.04531156, 0.9291101;-0.08300052, -0.06152075, 0.1000738, 0.9896017;0.08032661, 0.0539094, 0.07577324, 0.9924213;0.0278581, -0.05584683, 0.1787286, 0.9819171;-0.02585382, -0.007108898, 0.003569822, 0.9996341;-0.01608622, -0.02707556, -0.06703581, 0.9972534;-0.008488253, -0.003320486, 0.2088797, 0.9778989;-0.01122847, -0.004378455, -0.001941001, 0.9999255;-0.04050335, -0.001933784, -0.03163201, 0.9986767;-0.05762562, -0.04273673, 0.1595854, 0.9845737;-0.03586562, 0.0004123457, 0.1007807, 0.9942619;-0.01570677, 0.02956509, 0.238497, 0.970566;-0.207036, -0.1403428, 0.0183118, 0.9680417;0.07424164, 0.132013, -0.1888525, 0.9702554;-0.07126274, -0.02274983, 0.4091323, 0.9094036;0.002146211, 0.04402936, 0.4319704, 0.9008099;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;True;False;0;;Position (-0.05960073, 0.03799166, -0.2190067), Orientation(-0.02158508, 0.2637318, 0.05283231, 0.9629063);1.105962;0, 0, 0, 1;0, 0, 0, 1;0.3753869, 0.4245841, -0.007778856, 0.8238644;0.2602303, 0.02433088, 0.125678, 0.9570231;-0.08270377, -0.0769617, -0.08406223, 0.9900357;0.08350593, 0.06501573, -0.05827406, 0.9926752;0.03068309, -0.01885559, 0.04328144, 0.9984136;-0.02585241, -0.007116061, 0.003292944, 0.999635;-0.016056, -0.02714872, -0.072034, 0.9969034;-0.009066326, -0.05146559, 0.05183575, 0.9972874;-0.01122823, -0.004378874, -0.001978267, 0.9999254;-0.03431955, -0.004611839, -0.09300701, 0.9950631;-0.05315936, -0.1231034, 0.04981349, 0.9897162;-0.03363252, -0.00278984, 0.00567602, 0.9994143;-0.003477462, 0.02917945, -0.02502854, 0.9992548;-0.207036, -0.1403428, 0.0183118, 0.9680417;0.09111304, 0.00407137, 0.02812923, 0.9954349;-0.03761665, -0.04293772, -0.01328605, 0.9982809;0.0006447434, 0.04917067, -0.02401883, 0.9985014;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;True;False;0;
57.71;Position (-0.01826172, -0.321375, -0.6066808), Orientation(0.3944096, 0.6286858, -0.6700655, 0.01440012);1.105962;0, 0, 0, 1;0, 0, 0, 1;0.5377567, 0.321082, 0.1495363, 0.7650903;0.2612553, -0.2611867, 0.04423105, 0.9282084;-0.08306053, -0.06246968, 0.08953267, 0.9905465;0.08043143, 0.05422175, 0.07217582, 0.9926638;0.02914726, -0.04599047, 0.1767908, 0.9827412;-0.02585335, -0.007111285, 0.003477536, 0.9996344;-0.01609288, -0.02705923, -0.0659256, 0.9973277;-0.007306935, 0.00354719, 0.211859, 0.9772665;-0.01122838, -0.004378625, -0.001956098, 0.9999255;-0.03966185, -0.002302633, -0.04008233, 0.9984062;-0.05741662, -0.03430876, 0.1816887, 0.9810787;-0.0356396, 6.585965E-05, 0.09052898, 0.9952559;-0.01503277, 0.02959944, 0.223782, 0.9740738;-0.207036, -0.1403428, 0.0183118, 0.9680417;0.07686356, 0.1192246, -0.1964484, 0.9701987;-0.06960081, -0.0240994, 0.3856552, 0.9196985;0.002128907, 0.04416371, 0.4263933, 0.9034566;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;True;False;0;;Position (-0.05960073, 0.03799166, -0.2190067), Orientation(-0.02158508, 0.2637318, 0.05283231, 0.9629063);1.105962;0, 0, 0, 1;0, 0, 0, 1;0.3753869, 0.4245841, -0.007778856, 0.8238644;0.2602303, 0.02433088, 0.125678, 0.9570231;-0.08270377, -0.0769617, -0.08406223, 0.9900357;0.08350593, 0.06501573, -0.05827406, 0.9926752;0.03068309, -0.01885559, 0.04328144, 0.9984136;-0.02585241, -0.007116061, 0.003292944, 0.999635;-0.016056, -0.02714872, -0.072034, 0.9969034;-0.009066326, -0.05146559, 0.05183575, 0.9972874;-0.01122823, -0.004378874, -0.001978267, 0.9999254;-0.03431955, -0.004611839, -0.09300701, 0.9950631;-0.05315936, -0.1231034, 0.04981349, 0.9897162;-0.03363252, -0.00278984, 0.00567602, 0.9994143;-0.003477462, 0.02917945, -0.02502854, 0.9992548;-0.207036, -0.1403428, 0.0183118, 0.9680417;0.09111304, 0.00407137, 0.02812923, 0.9954349;-0.03761665, -0.04293772, -0.01328605, 0.9982809;0.0006447434, 0.04917067, -0.02401883, 0.9985014;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;True;False;0;
57.72;Position (-0.01752955, -0.317669, -0.6037081), Orientation(0.3829949, 0.638948, -0.6668578, 0.01900591);1.105962;0, 0, 0, 1;0, 0, 0, 1;0.5263655, 0.3299026, 0.1376272, 0.7714678;0.261151, -0.2638536, 0.0434183, 0.9275215;-0.08317415, -0.06494898, 0.06156365, 0.9925088;0.08067746, 0.05496466, 0.0635829, 0.9931904;0.03411987, -0.006361482, 0.1790346, 0.9832305;-0.02585297, -0.00711321, 0.00340312, 0.9996347;-0.01608526, -0.02707793, -0.06719677, 0.9972425;-0.003092225, 0.02411953, 0.2346995, 0.9717638;-0.01132717, -0.004203985, 0.01354388, 0.9998354;-0.04242591, -0.001085669, -0.01220522, 0.9990245;-0.05807246, -0.03517238, 0.1966517, 0.97812;-0.03606578, 0.0007241386, 0.109998, 0.993277;-0.01544198, 0.02957942, 0.232713, 0.9719729;-0.207036, -0.1403428, 0.0183118, 0.9680417;0.07950363, 0.1074157, -0.2015941, 0.9703098;-0.0639661, -0.0283154, 0.3087227, 0.9485763;0.002016029, 0.04498503, 0.3902525, 0.9196061;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;True;False;0;;Position (-0.05655451, 0.03759176, -0.2153937), Orientation(-0.03246035, 0.2402522, 0.05394508, 0.9686667);1.105962;0, 0, 0, 1;0, 0, 0, 1;0.3753869, 0.4245841, -0.007778856, 0.8238644;0.2602303, 0.02433088, 0.125678, 0.9570231;-0.08270377, -0.0769617, -0.08406223, 0.9900357;0.08350593, 0.06501573, -0.05827406, 0.9926752;0.03068309, -0.01885559, 0.04328144, 0.9984136;-0.02585241, -0.007116061, 0.003292944, 0.999635;-0.016056, -0.02714872, -0.072034, 0.9969034;-0.009066326, -0.05146559, 0.05183575, 0.9972874;-0.01122823, -0.004378874, -0.001978267, 0.9999254;-0.03431955, -0.004611839, -0.09300701, 0.9950631;-0.05315936, -0.1231034, 0.04981349, 0.9897162;-0.03363252, -0.00278984, 0.00567602, 0.9994143;-0.003477462, 0.02917945, -0.02502854, 0.9992548;-0.207036, -0.1403428, 0.0183118, 0.9680417;0.09111304, 0.00407137, 0.02812923, 0.9954349;-0.03761665, -0.04293772, -0.01328605, 0.9982809;0.0006447434, 0.04917067, -0.02401883, 0.9985014;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;True;False;0;
57.73;Position (-0.01681925, -0.3144992, -0.6008982), Orientation(0.3738219, 0.6468095, -0.6643655, 0.02265373);1.105962;0, 0, 0, 1;0, 0, 0, 1;0.5123353, 0.340383, 0.1231738, 0.7787684;0.2610928, -0.2653186, 0.04297144, 0.9271408;-0.083222, -0.06739571, 0.0333256, 0.9936908;0.08092005, 0.05571146, 0.05489174, 0.9936473;0.03909153, 0.03314977, 0.1807024, 0.9822015;-0.02585275, -0.007114343, 0.003359324, 0.9996348;-0.01608021, -0.02709025, -0.06803536, 0.9971854;0.002147137, 0.04431568, 0.2590734, 0.9648381;-0.01140653, -0.004059296, 0.02631561, 0.9995804;-0.04386795, -0.0004445243, 0.002477534, 0.9990342;-0.0585672, -0.03399551, 0.2153152, 0.9741938;-0.03622182, 0.0009705957, 0.1172784, 0.9924378;-0.01551544, 0.02957555, 0.2343174, 0.9715863;-0.207036, -0.1403428, 0.0183118, 0.9680417;0.08288355, 0.09318218, -0.2048414, 0.970818;-0.05840831, -0.03201751, 0.2362227, 0.9694133;0.001892183, 0.04578312, 0.3510411, 0.9352382;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;True;False;0;;Position (-0.05655451, 0.03759176, -0.2153937), Orientation(-0.03246035, 0.2402522, 0.05394508, 0.9686667);1.105962;0, 0, 0, 1;0, 0, 0, 1;0.3753869, 0.4245841, -0.007778856, 0.8238644;0.2602303, 0.02433088, 0.125678, 0.9570231;-0.08270377, -0.0769617, -0.08406223, 0.9900357;0.08350593, 0.06501573, -0.05827406, 0.9926752;0.03068309, -0.01885559, 0.04328144, 0.9984136;-0.02585241, -0.007116061, 0.003292944, 0.999635;-0.016056, -0.02714872, -0.072034, 0.9969034;-0.009066326, -0.05146559, 0.05183575, 0.9972874;-0.01122823, -0.004378874, -0.001978267, 0.9999254;-0.03431955, -0.004611839, -0.09300701, 0.9950631;-0.05315936, -0.1231034, 0.04981349, 0.9897162;-0.03363252, -0.00278984, 0.00567602, 0.9994143;-0.003477462, 0.02917945, -0.02502854, 0.9992548;-0.207036, -0.1403428, 0.0183118, 0.9680417;0.09111304, 0.00407137, 0.02812923, 0.9954349;-0.03761665, -0.04293772, -0.01328605, 0.9982809;0.0006447434, 0.04917067, -0.02401883, 0.9985014;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;0, 0, 0, 1;True;False;0;
